,holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,weather_description,date_time,traffic_volume,date,time,year,day1ofyear,dayofyear,hour,weekday,day,time_diff
34680,None,288.09,0.0,0.0,90,Rain,heavy intensity rain,2017-06-20 07:00:00,5665,2017-06-20,07:00:00,2017,2017-01-01,170,7.0,1,1721,3600.0
34681,None,288.09,0.0,0.0,90,Mist,mist,2017-06-20 07:00:00,5665,2017-06-20,07:00:00,2017,2017-01-01,170,7.0,1,1721,0.0
34683,None,289.28,0.0,0.0,40,Rain,light rain,2017-06-20 09:00:00,5033,2017-06-20,09:00:00,2017,2017-01-01,170,9.0,1,1722,3600.0
34684,None,289.28,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-06-20 09:00:00,5033,2017-06-20,09:00:00,2017,2017-01-01,170,9.0,1,1722,0.0
34710,None,295.01,0.0,0.0,40,Clouds,scattered clouds,2017-06-21 11:00:00,4808,2017-06-21,11:00:00,2017,2017-01-01,171,11.0,2,1723,3600.0
34711,None,295.01,0.0,0.0,40,Clouds,scattered clouds,2017-06-21 11:00:00,4808,2017-06-21,11:00:00,2017,2017-01-01,171,11.0,2,1723,0.0
34731,None,292.65,0.0,0.0,90,Rain,light rain,2017-06-22 07:00:00,6018,2017-06-22,07:00:00,2017,2017-01-01,172,7.0,3,1723,3600.0
34732,None,292.65,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-22 07:00:00,6018,2017-06-22,07:00:00,2017,2017-01-01,172,7.0,3,1723,0.0
34733,None,292.96,0.0,0.0,90,Rain,light rain,2017-06-22 08:00:00,6044,2017-06-22,08:00:00,2017,2017-01-01,172,8.0,3,1723,3600.0
34734,None,292.96,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2017-06-22 08:00:00,6044,2017-06-22,08:00:00,2017,2017-01-01,172,8.0,3,1723,0.0
34737,None,292.72,0.0,0.0,90,Rain,heavy intensity rain,2017-06-22 11:00:00,4659,2017-06-22,11:00:00,2017,2017-01-01,172,11.0,3,1724,3600.0
34738,None,292.72,0.0,0.0,90,Mist,mist,2017-06-22 11:00:00,4659,2017-06-22,11:00:00,2017,2017-01-01,172,11.0,3,1724,0.0
34739,None,292.09,0.0,0.0,90,Rain,moderate rain,2017-06-22 12:00:00,4880,2017-06-22,12:00:00,2017,2017-01-01,172,12.0,3,1724,3600.0
34740,None,292.09,0.0,0.0,90,Mist,mist,2017-06-22 12:00:00,4880,2017-06-22,12:00:00,2017,2017-01-01,172,12.0,3,1724,0.0
34742,None,292.78,0.0,0.0,90,Rain,light rain,2017-06-22 14:00:00,5123,2017-06-22,14:00:00,2017,2017-01-01,172,14.0,3,1724,3600.0
34743,None,292.78,0.0,0.0,90,Mist,mist,2017-06-22 14:00:00,5123,2017-06-22,14:00:00,2017,2017-01-01,172,14.0,3,1724,0.0
34744,None,292.59,0.0,0.0,90,Rain,moderate rain,2017-06-22 15:00:00,5652,2017-06-22,15:00:00,2017,2017-01-01,172,15.0,3,1724,3600.0
34745,None,292.59,0.0,0.0,90,Mist,mist,2017-06-22 15:00:00,5652,2017-06-22,15:00:00,2017,2017-01-01,172,15.0,3,1724,0.0
34746,None,292.59,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-22 15:00:00,5652,2017-06-22,15:00:00,2017,2017-01-01,172,15.0,3,1724,0.0
34747,None,292.59,0.0,0.0,90,Thunderstorm,proximity thunderstorm with rain,2017-06-22 15:00:00,5652,2017-06-22,15:00:00,2017,2017-01-01,172,15.0,3,1724,0.0
34748,None,292.96,0.0,0.0,90,Rain,moderate rain,2017-06-22 16:00:00,6196,2017-06-22,16:00:00,2017,2017-01-01,172,16.0,3,1724,3600.0
34749,None,292.96,0.0,0.0,90,Mist,mist,2017-06-22 16:00:00,6196,2017-06-22,16:00:00,2017,2017-01-01,172,16.0,3,1724,0.0
34750,None,292.96,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-22 16:00:00,6196,2017-06-22,16:00:00,2017,2017-01-01,172,16.0,3,1724,0.0
34752,None,293.67,0.0,0.0,75,Rain,moderate rain,2017-06-22 18:00:00,4564,2017-06-22,18:00:00,2017,2017-01-01,172,18.0,3,1724,3600.0
34753,None,293.67,0.0,0.0,75,Mist,mist,2017-06-22 18:00:00,4564,2017-06-22,18:00:00,2017,2017-01-01,172,18.0,3,1724,0.0
34797,None,289.62,0.0,0.0,75,Thunderstorm,thunderstorm with heavy rain,2017-06-24 14:00:00,4560,2017-06-24,14:00:00,2017,2017-01-01,174,14.0,5,1726,3600.0
34798,None,289.62,0.0,0.0,75,Drizzle,light intensity drizzle,2017-06-24 14:00:00,4560,2017-06-24,14:00:00,2017,2017-01-01,174,14.0,5,1726,0.0
34799,None,289.62,0.0,0.0,75,Rain,moderate rain,2017-06-24 14:00:00,4560,2017-06-24,14:00:00,2017,2017-01-01,174,14.0,5,1726,0.0
34800,None,289.36,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-24 15:00:00,4573,2017-06-24,15:00:00,2017,2017-01-01,174,15.0,5,1726,3600.0
34801,None,289.36,0.0,0.0,90,Rain,moderate rain,2017-06-24 15:00:00,4573,2017-06-24,15:00:00,2017,2017-01-01,174,15.0,5,1726,0.0
34802,None,287.83,0.0,0.0,40,Rain,light rain,2017-06-24 16:00:00,4358,2017-06-24,16:00:00,2017,2017-01-01,174,16.0,5,1726,3600.0
34803,None,287.83,0.0,0.0,40,Thunderstorm,thunderstorm with light rain,2017-06-24 16:00:00,4358,2017-06-24,16:00:00,2017,2017-01-01,174,16.0,5,1726,0.0
34820,None,285.96,0.0,0.0,90,Mist,mist,2017-06-25 09:00:00,3390,2017-06-25,09:00:00,2017,2017-01-01,175,9.0,6,1727,3600.0
34821,None,285.96,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-25 09:00:00,3390,2017-06-25,09:00:00,2017,2017-01-01,175,9.0,6,1727,0.0
34822,None,286.35,0.0,0.0,90,Haze,haze,2017-06-25 10:00:00,4178,2017-06-25,10:00:00,2017,2017-01-01,175,10.0,6,1727,3600.0
34823,None,286.35,0.0,0.0,90,Mist,mist,2017-06-25 10:00:00,4178,2017-06-25,10:00:00,2017,2017-01-01,175,10.0,6,1727,0.0
34824,None,286.89,0.0,0.0,90,Rain,moderate rain,2017-06-25 11:00:00,3916,2017-06-25,11:00:00,2017,2017-01-01,175,11.0,6,1727,3600.0
34825,None,286.89,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-25 11:00:00,3916,2017-06-25,11:00:00,2017,2017-01-01,175,11.0,6,1727,0.0
34890,None,291.35,0.0,0.0,90,Thunderstorm,thunderstorm,2017-06-28 04:00:00,872,2017-06-28,04:00:00,2017,2017-01-01,178,4.0,2,1729,3600.0
34891,None,291.35,0.0,0.0,90,Mist,mist,2017-06-28 04:00:00,872,2017-06-28,04:00:00,2017,2017-01-01,178,4.0,2,1729,0.0
34892,None,291.35,0.0,0.0,90,Rain,heavy intensity rain,2017-06-28 04:00:00,872,2017-06-28,04:00:00,2017,2017-01-01,178,4.0,2,1729,0.0
34893,None,290.28,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-28 05:00:00,2747,2017-06-28,05:00:00,2017,2017-01-01,178,5.0,2,1729,3600.0
34894,None,290.28,0.0,0.0,90,Rain,moderate rain,2017-06-28 05:00:00,2747,2017-06-28,05:00:00,2017,2017-01-01,178,5.0,2,1729,0.0
34895,None,290.28,0.0,0.0,90,Mist,mist,2017-06-28 05:00:00,2747,2017-06-28,05:00:00,2017,2017-01-01,178,5.0,2,1729,0.0
34896,None,290.35,0.0,0.0,90,Rain,moderate rain,2017-06-28 06:00:00,5268,2017-06-28,06:00:00,2017,2017-01-01,178,6.0,2,1729,3600.0
34897,None,290.35,0.0,0.0,90,Mist,mist,2017-06-28 06:00:00,5268,2017-06-28,06:00:00,2017,2017-01-01,178,6.0,2,1729,0.0
34898,None,290.35,0.0,0.0,90,Thunderstorm,thunderstorm with rain,2017-06-28 06:00:00,5268,2017-06-28,06:00:00,2017,2017-01-01,178,6.0,2,1729,0.0
34899,None,290.22,0.0,0.0,90,Rain,moderate rain,2017-06-28 07:00:00,5320,2017-06-28,07:00:00,2017,2017-01-01,178,7.0,2,1729,3600.0
34900,None,290.22,0.0,0.0,90,Mist,mist,2017-06-28 07:00:00,5320,2017-06-28,07:00:00,2017,2017-01-01,178,7.0,2,1729,0.0
34901,None,290.22,0.0,0.0,90,Drizzle,drizzle,2017-06-28 07:00:00,5320,2017-06-28,07:00:00,2017,2017-01-01,178,7.0,2,1729,0.0
34902,None,290.55,0.0,0.0,90,Rain,moderate rain,2017-06-28 08:00:00,5203,2017-06-28,08:00:00,2017,2017-01-01,178,8.0,2,1729,3600.0
34903,None,290.55,0.0,0.0,90,Mist,mist,2017-06-28 08:00:00,5203,2017-06-28,08:00:00,2017,2017-01-01,178,8.0,2,1729,0.0
34904,None,290.55,0.0,0.0,90,Drizzle,drizzle,2017-06-28 08:00:00,5203,2017-06-28,08:00:00,2017,2017-01-01,178,8.0,2,1729,0.0
34905,None,291.08,0.0,0.0,90,Rain,heavy intensity rain,2017-06-28 09:00:00,4930,2017-06-28,09:00:00,2017,2017-01-01,178,9.0,2,1730,3600.0
34906,None,291.08,0.0,0.0,90,Mist,mist,2017-06-28 09:00:00,4930,2017-06-28,09:00:00,2017,2017-01-01,178,9.0,2,1730,0.0
34907,None,291.08,0.0,0.0,90,Drizzle,drizzle,2017-06-28 09:00:00,4930,2017-06-28,09:00:00,2017,2017-01-01,178,9.0,2,1730,0.0
34908,None,291.75,0.0,0.0,90,Rain,moderate rain,2017-06-28 10:00:00,4260,2017-06-28,10:00:00,2017,2017-01-01,178,10.0,2,1730,3600.0
34909,None,291.75,0.0,0.0,90,Drizzle,drizzle,2017-06-28 10:00:00,4260,2017-06-28,10:00:00,2017,2017-01-01,178,10.0,2,1730,0.0
34910,None,292.15,0.0,0.0,90,Rain,moderate rain,2017-06-28 11:00:00,4621,2017-06-28,11:00:00,2017,2017-01-01,178,11.0,2,1730,3600.0
34911,None,292.15,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-28 11:00:00,4621,2017-06-28,11:00:00,2017,2017-01-01,178,11.0,2,1730,0.0
34912,None,292.75,0.0,0.0,90,Rain,moderate rain,2017-06-28 12:00:00,4891,2017-06-28,12:00:00,2017,2017-01-01,178,12.0,2,1730,3600.0
34913,None,292.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-06-28 12:00:00,4891,2017-06-28,12:00:00,2017,2017-01-01,178,12.0,2,1730,0.0
34914,None,293.51,0.0,0.0,75,Rain,light rain,2017-06-28 13:00:00,4789,2017-06-28,13:00:00,2017,2017-01-01,178,13.0,2,1730,3600.0
34915,None,293.51,0.0,0.0,75,Drizzle,drizzle,2017-06-28 13:00:00,4789,2017-06-28,13:00:00,2017,2017-01-01,178,13.0,2,1730,0.0
34916,None,296.22,0.0,0.0,75,Drizzle,light intensity drizzle,2017-06-28 14:00:00,5079,2017-06-28,14:00:00,2017,2017-01-01,178,14.0,2,1730,3600.0
34917,None,296.22,0.0,0.0,75,Rain,light rain,2017-06-28 14:00:00,5079,2017-06-28,14:00:00,2017,2017-01-01,178,14.0,2,1730,0.0
34918,None,296.22,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-06-28 14:00:00,5079,2017-06-28,14:00:00,2017,2017-01-01,178,14.0,2,1730,0.0
34920,None,298.36,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-06-28 16:00:00,6374,2017-06-28,16:00:00,2017,2017-01-01,178,16.0,2,1730,3600.0
34921,None,298.36,0.0,0.0,75,Rain,light rain,2017-06-28 16:00:00,6374,2017-06-28,16:00:00,2017,2017-01-01,178,16.0,2,1730,0.0
34922,None,296.61,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-28 17:00:00,6039,2017-06-28,17:00:00,2017,2017-01-01,178,17.0,2,1730,3600.0
34923,None,296.61,0.0,0.0,90,Rain,moderate rain,2017-06-28 17:00:00,6039,2017-06-28,17:00:00,2017,2017-01-01,178,17.0,2,1730,0.0
34924,None,297.34,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-06-28 18:00:00,4328,2017-06-28,18:00:00,2017,2017-01-01,178,18.0,2,1730,3600.0
34925,None,297.34,0.0,0.0,75,Mist,mist,2017-06-28 18:00:00,4328,2017-06-28,18:00:00,2017,2017-01-01,178,18.0,2,1730,0.0
34960,None,290.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-30 05:00:00,2664,2017-06-30,05:00:00,2017,2017-01-01,180,5.0,4,1731,3600.0
34961,None,290.15,0.0,0.0,90,Rain,moderate rain,2017-06-30 05:00:00,2664,2017-06-30,05:00:00,2017,2017-01-01,180,5.0,4,1731,0.0
34966,None,292.84,0.0,0.0,1,Clear,sky is clear,2017-06-30 10:00:00,4638,2017-06-30,10:00:00,2017,2017-01-01,180,10.0,4,1732,3600.0
34967,None,292.84,0.0,0.0,1,Clear,sky is clear,2017-06-30 10:00:00,4638,2017-06-30,10:00:00,2017,2017-01-01,180,10.0,4,1732,0.0
34968,None,294.52,0.0,0.0,1,Clear,sky is clear,2017-06-30 11:00:00,4725,2017-06-30,11:00:00,2017,2017-01-01,180,11.0,4,1732,3600.0
34969,None,294.52,0.0,0.0,1,Clear,sky is clear,2017-06-30 11:00:00,4725,2017-06-30,11:00:00,2017,2017-01-01,180,11.0,4,1732,0.0
34970,None,295.77,0.0,0.0,75,Clouds,broken clouds,2017-06-30 12:00:00,5229,2017-06-30,12:00:00,2017,2017-01-01,180,12.0,4,1732,3600.0
34971,None,295.77,0.0,0.0,75,Clouds,broken clouds,2017-06-30 12:00:00,5229,2017-06-30,12:00:00,2017,2017-01-01,180,12.0,4,1732,0.0
34972,None,296.95,0.0,0.0,1,Thunderstorm,thunderstorm,2017-06-30 13:00:00,5263,2017-06-30,13:00:00,2017,2017-01-01,180,13.0,4,1732,3600.0
34973,None,296.95,0.0,0.0,1,Thunderstorm,thunderstorm,2017-06-30 13:00:00,5263,2017-06-30,13:00:00,2017,2017-01-01,180,13.0,4,1732,0.0
34976,None,296.54,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-06-30 16:00:00,5718,2017-06-30,16:00:00,2017,2017-01-01,180,16.0,4,1732,3600.0
34977,None,296.54,0.0,0.0,75,Rain,moderate rain,2017-06-30 16:00:00,5718,2017-06-30,16:00:00,2017,2017-01-01,180,16.0,4,1732,0.0
34978,None,294.85,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-06-30 17:00:00,4756,2017-06-30,17:00:00,2017,2017-01-01,180,17.0,4,1732,3600.0
34979,None,294.85,0.0,0.0,90,Rain,moderate rain,2017-06-30 17:00:00,4756,2017-06-30,17:00:00,2017,2017-01-01,180,17.0,4,1732,0.0
34980,None,294.81,0.0,0.0,1,Rain,moderate rain,2017-06-30 18:00:00,3988,2017-06-30,18:00:00,2017,2017-01-01,180,18.0,4,1732,3600.0
34981,None,294.81,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-06-30 18:00:00,3988,2017-06-30,18:00:00,2017,2017-01-01,180,18.0,4,1732,0.0
34987,None,291.35,0.0,0.0,40,Rain,moderate rain,2017-07-01 00:00:00,1320,2017-07-01,00:00:00,2017,2017-01-01,181,0.0,5,1732,3600.0
34988,None,291.35,0.0,0.0,40,Thunderstorm,thunderstorm with heavy rain,2017-07-01 00:00:00,1320,2017-07-01,00:00:00,2017,2017-01-01,181,0.0,5,1732,0.0
34989,None,291.29,0.0,0.0,1,Rain,light rain,2017-07-01 01:00:00,958,2017-07-01,01:00:00,2017,2017-01-01,181,1.0,5,1732,3600.0
34990,None,291.29,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-07-01 01:00:00,958,2017-07-01,01:00:00,2017,2017-01-01,181,1.0,5,1732,0.0
35082,None,296.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-05 01:00:00,698,2017-07-05,01:00:00,2017,2017-01-01,185,1.0,2,1736,3600.0
35083,None,296.15,0.0,0.0,90,Mist,mist,2017-07-05 01:00:00,698,2017-07-05,01:00:00,2017,2017-01-01,185,1.0,2,1736,0.0
35084,None,296.15,0.0,0.0,90,Rain,heavy intensity rain,2017-07-05 01:00:00,698,2017-07-05,01:00:00,2017,2017-01-01,185,1.0,2,1736,0.0
35085,None,295.97,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-05 02:00:00,428,2017-07-05,02:00:00,2017,2017-01-01,185,2.0,2,1736,3600.0
35086,None,295.97,0.0,0.0,75,Rain,light rain,2017-07-05 02:00:00,428,2017-07-05,02:00:00,2017,2017-01-01,185,2.0,2,1736,0.0
35093,None,296.48,0.0,0.0,75,Rain,heavy intensity rain,2017-07-05 09:00:00,4425,2017-07-05,09:00:00,2017,2017-01-01,185,9.0,2,1737,3600.0
35094,None,296.48,0.0,0.0,75,Drizzle,light intensity drizzle,2017-07-05 09:00:00,4425,2017-07-05,09:00:00,2017,2017-01-01,185,9.0,2,1737,0.0
35116,None,296.15,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-06 07:00:00,6182,2017-07-06,07:00:00,2017,2017-01-01,186,7.0,3,1737,3600.0
35117,None,296.15,0.0,0.0,90,Rain,light rain,2017-07-06 07:00:00,6182,2017-07-06,07:00:00,2017,2017-01-01,186,7.0,3,1737,0.0
35118,None,295.55,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-07-06 08:00:00,5356,2017-07-06,08:00:00,2017,2017-01-01,186,8.0,3,1737,3600.0
35119,None,295.55,0.0,0.0,40,Rain,heavy intensity rain,2017-07-06 08:00:00,5356,2017-07-06,08:00:00,2017,2017-01-01,186,8.0,3,1737,0.0
35120,None,295.68,0.0,0.0,75,Rain,light rain,2017-07-06 09:00:00,4707,2017-07-06,09:00:00,2017,2017-01-01,186,9.0,3,1738,3600.0
35121,None,295.68,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-06 09:00:00,4707,2017-07-06,09:00:00,2017,2017-01-01,186,9.0,3,1738,0.0
35152,None,299.08,0.0,0.0,75,Rain,proximity shower rain,2017-07-07 16:00:00,5625,2017-07-07,16:00:00,2017,2017-01-01,187,16.0,4,1739,3600.0
35153,None,299.08,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-07 16:00:00,5625,2017-07-07,16:00:00,2017,2017-01-01,187,16.0,4,1739,0.0
35166,None,286.42,0.0,0.0,40,Mist,mist,2017-07-08 05:00:00,841,2017-07-08,05:00:00,2017,2017-01-01,188,5.0,5,1739,3600.0
35167,None,286.42,0.0,0.0,40,Haze,haze,2017-07-08 05:00:00,841,2017-07-08,05:00:00,2017,2017-01-01,188,5.0,5,1739,0.0
35168,None,286.42,0.0,0.0,40,Fog,fog,2017-07-08 05:00:00,841,2017-07-08,05:00:00,2017,2017-01-01,188,5.0,5,1739,0.0
35169,None,286.72,0.0,0.0,1,Fog,fog,2017-07-08 06:00:00,1374,2017-07-08,06:00:00,2017,2017-01-01,188,6.0,5,1739,3600.0
35170,None,286.72,0.0,0.0,1,Mist,mist,2017-07-08 06:00:00,1374,2017-07-08,06:00:00,2017,2017-01-01,188,6.0,5,1739,0.0
35210,None,296.09,0.0,0.0,75,Thunderstorm,thunderstorm with rain,2017-07-09 22:00:00,1722,2017-07-09,22:00:00,2017,2017-01-01,189,22.0,6,1741,3600.0
35211,None,296.09,0.0,0.0,75,Mist,mist,2017-07-09 22:00:00,1722,2017-07-09,22:00:00,2017,2017-01-01,189,22.0,6,1741,0.0
35212,None,296.09,0.0,0.0,75,Rain,light rain,2017-07-09 22:00:00,1722,2017-07-09,22:00:00,2017,2017-01-01,189,22.0,6,1741,0.0
35213,None,294.68,0.0,0.0,40,Drizzle,light intensity drizzle,2017-07-09 23:00:00,1172,2017-07-09,23:00:00,2017,2017-01-01,189,23.0,6,1741,3600.0
35214,None,294.68,0.0,0.0,40,Thunderstorm,proximity thunderstorm,2017-07-09 23:00:00,1172,2017-07-09,23:00:00,2017,2017-01-01,189,23.0,6,1741,0.0
35215,None,294.68,0.0,0.0,40,Rain,heavy intensity rain,2017-07-09 23:00:00,1172,2017-07-09,23:00:00,2017,2017-01-01,189,23.0,6,1741,0.0
35216,None,294.42,0.0,0.0,75,Rain,light rain,2017-07-10 00:00:00,649,2017-07-10,00:00:00,2017,2017-01-01,190,0.0,0,1741,3600.0
35217,None,294.42,0.0,0.0,75,Thunderstorm,proximity thunderstorm,2017-07-10 00:00:00,649,2017-07-10,00:00:00,2017,2017-01-01,190,0.0,0,1741,0.0
35218,None,293.82,0.0,0.0,90,Rain,light rain,2017-07-10 01:00:00,397,2017-07-10,01:00:00,2017,2017-01-01,190,1.0,0,1741,3600.0
35219,None,293.82,0.0,0.0,90,Thunderstorm,thunderstorm with heavy rain,2017-07-10 01:00:00,397,2017-07-10,01:00:00,2017,2017-01-01,190,1.0,0,1741,0.0
35243,None,290.16,0.0,0.0,1,Fog,fog,2017-07-11 03:00:00,328,2017-07-11,03:00:00,2017,2017-01-01,191,3.0,1,1742,3600.0
35244,None,290.16,0.0,0.0,1,Mist,mist,2017-07-11 03:00:00,328,2017-07-11,03:00:00,2017,2017-01-01,191,3.0,1,1742,0.0
35246,None,289.16,0.0,0.0,1,Mist,mist,2017-07-11 05:00:00,3021,2017-07-11,05:00:00,2017,2017-01-01,191,5.0,1,1742,3600.0
35247,None,289.16,0.0,0.0,1,Fog,fog,2017-07-11 05:00:00,3021,2017-07-11,05:00:00,2017,2017-01-01,191,5.0,1,1742,0.0
35248,None,288.62,0.0,0.0,1,Mist,mist,2017-07-11 06:00:00,5814,2017-07-11,06:00:00,2017,2017-01-01,191,6.0,1,1742,3600.0
35249,None,288.62,0.0,0.0,1,Fog,fog,2017-07-11 06:00:00,5814,2017-07-11,06:00:00,2017,2017-01-01,191,6.0,1,1742,0.0
35269,None,297.21,0.0,0.0,90,Rain,light rain,2017-07-12 02:00:00,281,2017-07-12,02:00:00,2017,2017-01-01,192,2.0,2,1743,3600.0
35270,None,297.21,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-12 02:00:00,281,2017-07-12,02:00:00,2017,2017-01-01,192,2.0,2,1743,0.0
35271,None,295.89,0.0,0.0,75,Thunderstorm,thunderstorm,2017-07-12 03:00:00,358,2017-07-12,03:00:00,2017,2017-01-01,192,3.0,2,1743,3600.0
35272,None,295.89,0.0,0.0,75,Rain,heavy intensity rain,2017-07-12 03:00:00,358,2017-07-12,03:00:00,2017,2017-01-01,192,3.0,2,1743,0.0
35295,None,291.58,0.0,0.0,90,Drizzle,drizzle,2017-07-13 02:00:00,330,2017-07-13,02:00:00,2017,2017-01-01,193,2.0,3,1744,3600.0
35296,None,291.58,0.0,0.0,90,Mist,mist,2017-07-13 02:00:00,330,2017-07-13,02:00:00,2017,2017-01-01,193,2.0,3,1744,0.0
35297,None,291.58,0.0,0.0,90,Haze,haze,2017-07-13 02:00:00,330,2017-07-13,02:00:00,2017,2017-01-01,193,2.0,3,1744,0.0
35301,None,287.72,0.0,0.0,90,Rain,light rain,2017-07-13 06:00:00,5799,2017-07-13,06:00:00,2017,2017-01-01,193,6.0,3,1744,3600.0
35302,None,287.72,0.0,0.0,90,Mist,mist,2017-07-13 06:00:00,5799,2017-07-13,06:00:00,2017,2017-01-01,193,6.0,3,1744,0.0
35317,None,290.42,0.0,0.0,90,Rain,light rain,2017-07-13 21:00:00,3123,2017-07-13,21:00:00,2017,2017-01-01,193,21.0,3,1745,3600.0
35318,None,290.42,0.0,0.0,90,Drizzle,drizzle,2017-07-13 21:00:00,3123,2017-07-13,21:00:00,2017,2017-01-01,193,21.0,3,1745,0.0
35415,None,296.86,0.0,0.0,90,Thunderstorm,thunderstorm,2017-07-17 22:00:00,1709,2017-07-17,22:00:00,2017,2017-01-01,197,22.0,0,1749,3600.0
35416,None,296.86,0.0,0.0,90,Mist,mist,2017-07-17 22:00:00,1709,2017-07-17,22:00:00,2017,2017-01-01,197,22.0,0,1749,0.0
35417,None,296.86,0.0,0.0,90,Rain,light rain,2017-07-17 22:00:00,1709,2017-07-17,22:00:00,2017,2017-01-01,197,22.0,0,1749,0.0
35418,None,294.23,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-17 23:00:00,1016,2017-07-17,23:00:00,2017,2017-01-01,197,23.0,0,1749,3600.0
35419,None,294.23,0.0,0.0,90,Mist,mist,2017-07-17 23:00:00,1016,2017-07-17,23:00:00,2017,2017-01-01,197,23.0,0,1749,0.0
35420,None,294.23,0.0,0.0,90,Rain,moderate rain,2017-07-17 23:00:00,1016,2017-07-17,23:00:00,2017,2017-01-01,197,23.0,0,1749,0.0
35421,None,293.84,0.0,0.0,90,Thunderstorm,proximity thunderstorm,2017-07-18 00:00:00,622,2017-07-18,00:00:00,2017,2017-01-01,198,0.0,1,1749,3600.0
35422,None,293.84,0.0,0.0,90,Mist,mist,2017-07-18 00:00:00,622,2017-07-18,00:00:00,2017,2017-01-01,198,0.0,1,1749,0.0
35423,None,293.84,0.0,0.0,90,Rain,heavy intensity rain,2017-07-18 00:00:00,622,2017-07-18,00:00:00,2017,2017-01-01,198,0.0,1,1749,0.0
35424,None,293.69,0.0,0.0,1,Rain,moderate rain,2017-07-18 01:00:00,357,2017-07-18,01:00:00,2017,2017-01-01,198,1.0,1,1749,3600.0
35425,None,293.69,0.0,0.0,1,Thunderstorm,proximity thunderstorm,2017-07-18 01:00:00,357,2017-07-18,01:00:00,2017,2017-01-01,198,1.0,1,1749,0.0
35427,None,294.29,0.0,0.0,1,Rain,light rain,2017-07-18 03:00:00,344,2017-07-18,03:00:00,2017,2017-01-01,198,3.0,1,1749,3600.0
35428,None,294.29,0.0,0.0,1,Mist,mist,2017-07-18 03:00:00,344,2017-07-18,03:00:00,2017,2017-01-01,198,3.0,1,1749,0.0
35429,None,294.29,0.0,0.0,1,Drizzle,light intensity drizzle,2017-07-18 03:00:00,344,2017-07-18,03:00:00,2017,2017-01-01,198,3.0,1,1749,0.0
35437,None,297.75,0.0,0.0,90,Rain,proximity shower rain,2017-07-18 11:00:00,4482,2017-07-18,11:00:00,2017,2017-01-01,198,11.0,1,1750,3600.0
35438,None,297.75,0.0,0.0,90,Drizzle,light intensity drizzle,2017-07-18 11:00:00,4482,2017-07-18,11:00:00,2017,2017-01-01,198,11.0,1,1750,0.0
35442,None,297.43,0.0,0.0,75,Rain,light rain,2017-07-18 15:00:00,5626,2017-07-18,15:00:00,2017,2017-01-01,198,15.0,1,1750,3600.0
35443,None,297.43,0.0,0.0,75,Mist,mist,2017-07-18 15:00:00,5626,2017-07-18,15:00:00,2017,2017-01-01,198,15.0,1,1750,0.0
35444,None,297.43,0.0,0.0,75,Drizzle,light intensity drizzle,2017-07-18 15:00:00,5626,2017-07-18,15:00:00,2017,2017-01-01,198,15.0,1,1750,0.0
35452,None,292.21,0.0,0.0,1,Mist,mist,2017-07-18 23:00:00,1211,2017-07-18,23:00:00,2017,2017-01-01,198,23.0,1,1750,3600.0
35453,None,292.21,0.0,0.0,1,Haze,haze,2017-07-18 23:00:00,1211,2017-07-18,23:00:00,2017,2017-01-01,198,23.0,1,1750,0.0
35454,None,291.08,0.0,0.0,1,Mist,mist,2017-07-19 00:00:00,785,2017-07-19,00:00:00,2017,2017-01-01,199,0.0,2,1750,3600.0
35455,None,291.08,0.0,0.0,1,Fog,fog,2017-07-19 00:00:00,785,2017-07-19,00:00:00,2017,2017-01-01,199,0.0,2,1750,0.0
35456,None,291.08,0.0,0.0,1,Haze,haze,2017-07-19 00:00:00,785,2017-07-19,00:00:00,2017,2017-01-01,199,0.0,2,1750,0.0
